frame,t_rel,algorithm,controller,armed,detected,inferred,confidence,lane_center,left_x,right_x,error_px,smoothed_error_px,steer,command,p_term,i_term,d_term,left_duty,right_duty,latency_ms,loop_ms,fps,t_grayscale,t_blur,t_threshold,t_canny,t_roi,t_detect,t_control,t_render
23,1.526,histogram,pid,0,1,0,0.0278,156.0802,4.5385,307.622,-3.9198,-3.9122,-0.1442,STOP,-0.098,-0.0463,0.0001,0.0,0.0,17.3494,70.0165,14.2824,0.4371,1.5371,0.4741,1.1991,0.0531,4.4522,0.2373,0.0
24,1.5418,histogram,pid,0,1,0,0.0278,156.0802,4.5385,307.622,-3.9198,-3.9144,-0.1448,STOP,-0.098,-0.0469,0.0001,0.0,0.0,33.1551,17.1206,58.4093,0.469,1.0422,0.4,1.1262,0.0554,3.8566,0.1426,0.0
25,1.6055,histogram,pid,0,1,0,0.0333,156.2603,4.924,307.5966,-3.7397,-3.862,-0.1364,STOP,-0.0935,-0.0474,0.0045,0.0,0.0,28.0523,15.1872,65.8448,0.4986,1.1179,0.4358,1.2747,0.0548,4.1912,0.1576,41.2414
26,1.6214,histogram,pid,0,1,0,0.0375,156.1317,4.6663,307.5971,-3.8683,-3.8639,-0.1441,STOP,-0.0967,-0.0497,0.0024,0.0,0.0,30.3546,63.5548,15.7344,0.4635,1.0899,0.4201,1.0362,0.0522,4.7517,0.1464,0.0
27,1.6363,histogram,pid,0,1,0,0.0375,156.1317,4.6663,307.5971,-3.8683,-3.8652,-0.1454,STOP,-0.0967,-0.0503,0.0017,0.0,0.0,45.2361,16.0545,62.288,0.4428,1.0615,0.4067,1.0138,0.0539,3.6592,0.1438,0.0
28,1.6984,histogram,pid,0,1,0,0.0306,156.0907,4.5917,307.5898,-3.9093,-3.8784,-0.1485,STOP,-0.0977,-0.0509,0.0001,0.0,0.0,27.5076,14.5991,68.4973,0.4684,1.0662,0.4358,1.1163,0.0531,4.1317,0.1549,37.2821
29,1.7135,histogram,pid,0,1,0,0.0319,156.2121,4.8276,307.5966,-3.7879,-3.8513,-0.147,STOP,-0.0947,-0.0531,0.0008,0.0,0.0,21.1467,62.237,16.0676,0.4423,1.023,0.4211,1.1974,0.0597,3.7804,0.1703,0.0
30,1.7286,histogram,pid,0,1,0,0.0319,156.2121,4.8276,307.5966,-3.7879,-3.8323,-0.1477,STOP,-0.0947,-0.0536,0.0006,0.0,0.0,36.2855,15.1991,65.7932,0.4405,1.1189,0.4167,1.2627,0.05,3.6551,0.1413,0.0
31,1.7943,histogram,pid,0,1,0,0.0319,156.1943,4.7842,307.6045,-3.8057,-3.8243,-0.1493,STOP,-0.0951,-0.0541,-0.0,0.0,0.0,22.2968,14.8484,67.3471,0.4388,1.0789,0.4805,1.5936,0.0639,3.9578,0.1509,44.3487
32,1.8116,histogram,pid,0,1,0,0.025,155.9097,4.2404,307.5791,-4.0903,-3.9041,-0.1606,STOP,-0.1023,-0.0567,-0.0016,0.0,0.0,22.8042,66.568,15.0222,0.4586,1.3562,0.4819,1.4471,0.0528,4.6452,0.148,0.0
33,1.8274,histogram,pid,0,1,0,0.025,155.9097,4.2404,307.5791,-4.0903,-3.9599,-0.1607,STOP,-0.1023,-0.0573,-0.0011,0.0,0.0,38.6628,17.118,58.418,0.4453,1.0261,0.3924,1.7004,0.0533,3.6189,0.1421,0.0
