frame,t_rel,algorithm,controller,armed,detected,inferred,confidence,lane_center,left_x,right_x,error_px,smoothed_error_px,steer,command,p_term,i_term,d_term,left_duty,right_duty,latency_ms,loop_ms,fps,t_grayscale,t_blur,t_threshold,t_canny,t_roi,t_detect,t_control,t_render
25,1.5727,histogram,pid,0,1,0,0.0361,157.2223,4.327,310.1175,-2.7777,-2.6437,-0.1055,STOP,-0.0694,-0.0326,-0.0035,0.0,0.0,30.1551,16.122,62.0271,0.4369,1.1219,0.429,1.5878,0.0596,4.9657,0.2303,37.8852
26,1.5891,histogram,pid,0,1,0,0.0667,157.546,4.9745,310.1175,-2.454,-2.5868,-0.0958,STOP,-0.0613,-0.034,-0.0005,0.0,0.0,28.9423,61.3465,16.3008,0.4454,1.1165,0.4131,1.7522,0.0585,4.5661,0.1419,0.0
27,1.6048,histogram,pid,0,1,0,0.0667,157.546,4.9745,310.1175,-2.454,-2.547,-0.096,STOP,-0.0613,-0.0344,-0.0003,0.0,0.0,44.6004,16.6864,59.929,0.441,1.0712,0.4,1.9092,0.0533,3.4802,0.1436,0.0
28,1.6678,histogram,pid,0,1,0,0.0625,157.5375,4.8904,310.1845,-2.4625,-2.5216,-0.0967,STOP,-0.0616,-0.0347,-0.0004,0.0,0.0,31.5413,15.2917,65.3949,0.4363,3.1869,0.4493,1.3381,0.0498,5.05,0.1978,37.7737
29,1.6859,histogram,pid,0,1,0,0.0514,157.4854,4.8272,310.1437,-2.5146,-2.5195,-0.0997,STOP,-0.0629,-0.0362,-0.0006,0.0,0.0,32.5644,62.995,15.8743,0.4296,1.1219,0.4095,2.433,0.0571,5.6587,0.1548,0.0
30,1.7039,histogram,pid,0,1,0,0.0514,157.4854,4.8272,310.1437,-2.5146,-2.518,-0.1,STOP,-0.0629,-0.0367,-0.0004,0.0,0.0,50.4284,19.3672,51.6338,0.45,1.1921,0.471,2.4363,0.0726,3.9892,0.158,0.0
31,1.7671,histogram,pid,0,1,0,0.0611,157.5799,4.9488,310.2111,-2.4201,-2.4886,-0.0959,STOP,-0.0605,-0.0371,0.0017,0.0,0.0,34.3811,17.9065,55.8457,0.5366,1.6258,0.4643,3.8845,0.0449,3.5762,0.1421,38.4603
32,1.7864,histogram,pid,0,1,0,0.0611,157.4389,4.7341,310.1437,-2.5611,-2.5104,-0.1023,STOP,-0.064,-0.0386,0.0003,0.0,0.0,38.8423,62.6485,15.9621,0.8432,1.9694,1.4475,2.9511,0.041,3.5067,0.1391,0.0
33,1.8019,histogram,pid,0,1,0,0.0333,157.1512,4.1169,310.1854,-2.8488,-2.6119,-0.1159,STOP,-0.0712,-0.0391,-0.0056,0.0,0.0,20.4946,18.6442,53.6361,0.4359,1.0874,0.3978,1.6911,0.0499,3.8665,0.1468,0.0
34,1.8654,histogram,pid,0,1,0,0.0333,157.1512,4.1169,310.1854,-2.8488,-2.683,-0.1146,STOP,-0.0712,-0.0395,-0.0039,0.0,0.0,36.1818,15.8601,63.0514,0.4309,1.0614,0.3996,1.9634,0.0599,3.4723,0.1399,39.2905
35,1.8822,histogram,pid,0,1,0,0.0514,157.5263,4.8415,310.2111,-2.4737,-2.6202,-0.1033,STOP,-0.0618,-0.041,-0.0005,0.0,0.0,39.486,63.6501,15.7109,0.4391,1.1095,0.4101,2.4192,0.0692,3.8736,0.1573,0.0
36,1.8988,histogram,pid,0,1,0,0.0639,157.4891,4.8346,310.1437,-2.5109,-2.5874,-0.1053,STOP,-0.0628,-0.0414,-0.0012,0.0,0.0,27.4485,16.7706,59.6283,0.4384,1.018,0.4635,1.6413,0.056,4.5694,0.1656,0.0
37,1.9585,histogram,pid,0,1,0,0.0639,157.4891,4.8346,310.1437,-2.5109,-2.5644,-0.1054,STOP,-0.0628,-0.0418,-0.0008,0.0,0.0,42.7951,16.6804,59.9505,0.4474,1.1098,0.4023,1.2959,0.0501,3.5568,0.1474,37.3995
38,1.9736,histogram,pid,0,1,0,0.0514,157.3117,4.4124,310.2111,-2.6883,-2.6016,-0.1122,STOP,-0.0672,-0.0433,-0.0017,0.0,0.0,40.4399,59.5953,16.7799,0.4281,1.0471,0.4387,1.2696,0.0505,3.5196,0.1458,0.0
39,1.9885,histogram,pid,0,1,0,0.0542,157.4321,4.7467,310.1175,-2.5679,-2.5915,-0.1059,STOP,-0.0642,-0.0436,0.0019,0.0,0.0,23.6087,14.6854,68.095,0.4345,1.0557,0.3935,1.359,0.061,3.6176,0.1747,0.0
40,2.056,histogram,pid,0,1,0,0.0542,157.4321,4.7467,310.1175,-2.5679,-2.5844,-0.1069,STOP,-0.0642,-0.044,0.0013,0.0,0.0,39.1141,15.4474,64.7359,0.7123,1.0493,0.4077,1.3412,0.0585,3.4415,0.1408,42.6722
41,2.0753,histogram,pid,0,1,0,0.0431,157.4992,4.745,310.2534,-2.5008,-2.5593,-0.1069,STOP,-0.0625,-0.0456,0.0013,0.0,0.0,39.0714,69.5583,14.3764,0.4624,1.3243,0.447,1.4779,0.0821,4.8486,0.1447,0.0
42,2.0978,histogram,pid,0,1,0,0.0514,157.5107,4.8369,310.1845,-2.4893,-2.5383,-0.1071,STOP,-0.0622,-0.046,0.0011,0.0,0.0,36.0845,18.0564,55.382,0.504,6.0086,0.6292,2.1776,0.046,3.8267,0.1596,0.0
43,2.1757,histogram,pid,0,1,0,0.0319,157.0391,3.9346,310.1437,-2.9609,-2.6651,-0.1272,STOP,-0.074,-0.0467,-0.0065,0.0,0.0,21.0318,24.3473,41.0723,0.4874,1.1241,0.4254,1.2169,0.1665,4.7865,0.1578,51.133
44,2.1948,histogram,pid,0,1,0,0.0472,157.3832,4.5819,310.1845,-2.6168,-2.6506,-0.1169,STOP,-0.0654,-0.0486,-0.0029,0.0,0.0,41.0476,77.7314,12.8648,0.4196,2.0936,0.4402,1.1947,0.0622,3.9151,0.1475,0.0
45,2.2132,histogram,pid,0,1,0,0.0556,157.4068,4.696,310.1175,-2.5932,-2.6334,-0.1153,STOP,-0.0648,-0.049,-0.0015,0.0,0.0,28.1809,16.0518,62.2982,0.4444,2.3726,0.4225,3.6248,0.0488,3.5852,0.1431,0.0
46,2.2869,histogram,pid,0,1,0,0.0556,157.4068,4.696,310.1175,-2.5932,-2.6213,-0.1153,STOP,-0.0648,-0.0495,-0.001,0.0,0.0,47.82,18.6096,53.7356,0.9477,1.094,2.6773,2.8049,0.0546,3.8679,0.1675,48.7982
47,2.301,histogram,pid,0,1,0,0.0444,157.5397,4.9358,310.1437,-2.4603,-2.573,-0.1127,STOP,-0.0615,-0.0512,-0.0,0.0,0.0,20.5427,73.2661,13.6489,0.4351,1.0128,0.4406,1.0698,0.0485,3.415,0.14,0.0
48,2.3158,histogram,pid,0,1,0,0.0444,157.5397,4.9358,310.1437,-2.4603,-2.5392,-0.113,STOP,-0.0615,-0.0515,-0.0,0.0,0.0,35.3159,14.4711,69.1033,0.8616,1.0183,0.3929,0.9392,0.1429,3.3832,0.1422,0.0
49,2.3842,histogram,pid,0,1,0,0.0597,157.3863,4.655,310.1175,-2.6137,-2.5616,-0.1212,STOP,-0.0653,-0.0518,-0.004,0.0,0.0,20.3303,14.4011,69.4391,0.4279,1.0431,0.3846,1.1378,0.0492,3.3573,0.1554,43.4385
50,2.4021,histogram,pid,0,1,0,0.0611,157.6299,5.0752,310.1845,-2.3701,-2.5041,-0.1141,STOP,-0.0593,-0.0534,-0.0015,0.0,0.0,27.1522,69.6702,14.3533,0.4609,1.9352,0.8779,1.8797,0.0548,3.6484,0.1791,0.0
51,2.4228,histogram,pid,0,1,0,0.0611,157.6299,5.0752,310.1845,-2.3701,-2.4639,-0.1142,STOP,-0.0593,-0.0539,-0.001,0.0,0.0,47.8643,22.1205,45.207,0.4335,1.1059,0.4359,1.6821,0.0534,3.8096,0.1552,0.0
52,2.4928,histogram,pid,0,1,0,0.0694,157.5469,4.9501,310.1437,-2.4531,-2.4607,-0.1183,STOP,-0.0613,-0.0543,-0.0027,0.0,0.0,27.5477,15.8302,63.1705,0.445,1.3074,0.4284,2.8066,0.0489,4.9125,0.1512,45.6232
53,2.5099,histogram,pid,0,1,0,0.0542,157.4978,4.8112,310.1845,-2.5022,-2.4731,-0.1206,STOP,-0.0626,-0.0559,-0.0022,0.0,0.0,34.6476,70.3515,14.2143,0.4522,2.1414,0.7306,1.3248,0.0715,3.6892,0.15,0.0
54,2.5254,histogram,pid,0,1,0,0.0542,157.5228,4.8345,310.2111,-2.4772,-2.4744,-0.1192,STOP,-0.0619,-0.0563,-0.0009,0.0,0.0,21.7737,16.5795,60.3153,0.4422,1.0653,0.4208,1.1981,0.0502,4.1568,0.1398,0.0
55,2.5919,histogram,pid,0,1,0,0.0542,157.5228,4.8345,310.2111,-2.4772,-2.4752,-0.1192,STOP,-0.0619,-0.0566,-0.0007,0.0,0.0,38.9341,15.217,65.7159,0.9745,2.4612,0.5157,1.2403,0.0481,4.071,0.1423,41.4764
56,2.6069,histogram,pid,0,1,0,0.0403,157.263,4.3415,310.1845,-2.737,-2.5538,-0.1287,STOP,-0.0684,-0.0584,-0.0019,0.0,0.0,46.6623,66.966,14.933,0.5269,1.036,0.411,1.2142,0.0521,3.4772,0.1449,0.0
57,2.6225,histogram,pid,0,1,0,0.0556,157.3527,4.4944,310.2111,-2.6473,-2.5818,-0.124,STOP,-0.0662,-0.0587,0.0009,0.0,0.0,26.6593,14.8903,67.158,0.4298,1.0662,0.3985,1.2267,0.0479,4.1579,0.172,0.0
58,2.696,histogram,pid,0,1,0,0.0556,157.3527,4.4944,310.2111,-2.6473,-2.6014,-0.1247,STOP,-0.0662,-0.0591,0.0006,0.0,0.0,44.4929,15.9127,62.8428,1.1984,1.2185,0.9669,1.9046,0.15,3.759,0.1767,47.6274
59,2.7206,histogram,pid,1,1,0,0.0417,157.2609,4.3107,310.2111,-2.7391,-2.6427,-0.0704,STRAIGHT,-0.0685,-0.0019,0.0,68.3827,74.717,31.2068,74.1004,13.4952,0.5119,5.227,0.9272,2.6517,0.0602,5.4137,0.3362,0.0
60,2.7463,histogram,pid,1,1,0,0.0417,157.2609,4.3107,310.2111,-2.7391,-2.6717,-0.071,STRAIGHT,-0.0685,-0.0026,0.0,68.344,74.7379,56.9162,25.7937,38.7691,0.5193,1.509,0.7176,1.9427,0.0871,8.8218,1.3666,0.0
61,2.8193,histogram,pid,1,1,0,0.05,157.3681,4.5926,310.1437,-2.6319,-2.6597,-0.0674,STRAIGHT,-0.0658,-0.0032,0.0016,68.5597,74.6217,33.156,24.8358,40.2644,0.5067,2.2764,0.5378,1.0343,0.0473,4.6493,0.1974,47.7455
62,2.834,histogram,pid,1,1,0,0.0944,157.3314,5.333,309.3297,-2.6686,-2.6624,-0.0707,STRAIGHT,-0.0667,-0.005,0.0009,68.3619,74.7282,16.1032,71.2464,14.0358,0.4357,1.1303,0.4023,1.2588,0.0554,3.4912,0.1394,0.0
63,2.8499,histogram,pid,1,1,0,0.0944,157.3314,5.333,309.3297,-2.6686,-2.6643,-0.0714,STRAIGHT,-0.0667,-0.0053,0.0007,68.3239,74.7487,32.0538,14.7014,68.021,1.124,1.6489,0.4435,1.2605,0.0471,3.4954,0.1491,0.0
64,2.9211,histogram,pid,1,1,0,0.0681,157.599,5.1271,310.0709,-2.401,-2.5853,-0.0589,STRAIGHT,-0.06,-0.0057,0.0068,69.0525,74.3563,20.3676,15.8835,62.9586,0.4402,1.0501,0.3945,1.301,0.0501,3.4566,0.1502,48.86
65,2.9366,histogram,pid,1,1,0,0.0972,158.3066,5.8593,310.7539,-1.6934,-2.3177,-0.0407,STRAIGHT,-0.0423,-0.0068,0.0085,70.1194,73.7819,25.7457,71.4255,14.0006,0.4454,1.3714,0.4707,1.4487,0.0809,3.5606,0.1477,0.0
66,2.9532,histogram,pid,1,1,0,0.0972,158.3066,5.8593,310.7539,-1.6934,-2.1304,-0.0435,STRAIGHT,-0.0423,-0.0071,0.0059,69.956,73.8698,42.3329,16.031,62.3791,0.8102,2.0215,0.4436,1.2665,0.0525,3.4114,0.139,0.0
67,3.0299,histogram,pid,1,1,0,0.0847,158.306,5.8935,310.7184,-1.694,-1.9995,-0.0455,STRAIGHT,-0.0424,-0.0073,0.0041,69.8357,73.9346,21.5686,15.7037,63.6792,0.4373,1.5078,0.4827,1.7571,0.0514,3.9226,0.1461,52.3336
68,3.0462,histogram,pid,1,1,0,0.0792,159.4804,7.1108,311.8501,-0.5196,-1.5555,-0.0121,STRAIGHT,-0.013,-0.0077,0.0086,71.7901,72.8823,33.945,77.7371,12.8639,0.4456,1.0887,0.5325,1.4072,0.0665,3.9595,0.1462,0.0
69,3.0637,histogram,pid,1,1,0,0.0722,158.5764,5.749,311.4037,-1.4236,-1.516,-0.0593,STRAIGHT,-0.0356,-0.0079,-0.0158,69.0294,74.3688,28.2476,15.5404,64.3484,0.4797,3.2898,0.447,1.1669,0.0721,3.9777,0.1805,0.0
70,3.1339,histogram,pid,1,1,0,0.0722,158.5764,5.749,311.4037,-1.4236,-1.4883,-0.0548,STRAIGHT,-0.0356,-0.0081,-0.0111,69.2932,74.2267,43.1615,17.8071,56.1575,0.4286,1.0564,0.4008,1.2381,0.0516,3.4687,0.1401,49.1105
71,3.1492,histogram,pid,1,1,0,0.0778,159.1698,6.0427,312.297,-0.8302,-1.2908,-0.034,STRAIGHT,-0.0208,-0.0087,-0.0046,70.5108,73.5711,19.8596,69.6822,14.3509,0.4583,1.0666,0.4203,1.4752,0.0805,3.8052,0.1593,0.0
72,3.1669,histogram,pid,1,1,0,0.0778,159.1698,6.0427,312.297,-0.8302,-1.1526,-0.0328,STRAIGHT,-0.0208,-0.0088,-0.0032,70.5834,73.532,37.5758,16.213,61.679,0.9195,2.3063,0.4421,1.2453,0.0494,3.9678,0.1623,0.0
73,3.2429,histogram,pid,1,1,0,0.0708,159.1476,5.7032,312.5919,-0.8524,-1.0626,-0.033,STRAIGHT,-0.0213,-0.009,-0.0027,70.5702,73.5391,22.6745,17.098,58.4863,0.4526,1.0388,0.493,1.4218,0.0544,4.2027,0.228,53.2843
74,3.2595,histogram,pid,1,1,0,0.0819,158.4473,5.5054,311.3892,-1.5527,-1.2096,-0.0542,STRAIGHT,-0.0388,-0.0101,-0.0054,69.327,74.2085,36.3696,75.9758,13.1621,0.612,2.3993,0.6403,1.4004,0.0475,3.4086,0.1634,0.0
75,3.2739,histogram,pid,1,1,0,0.0458,158.1543,5.079,311.2297,-1.8457,-1.4004,-0.0669,STRAIGHT,-0.0461,-0.0103,-0.0105,68.5838,74.6087,19.8722,16.3784,61.0558,0.4422,1.0563,0.3967,1.1354,0.0671,3.4523,0.1485,0.0
76,3.3498,histogram,pid,1,1,0,0.0458,158.1543,5.079,311.2297,-1.8457,-1.534,-0.0641,STRAIGHT,-0.0461,-0.0106,-0.0073,68.7523,74.518,36.4176,14.8946,67.1383,0.8081,1.9432,0.6776,1.3218,0.0456,3.4327,0.1399,52.2853
77,3.3652,histogram,pid,1,1,0,0.0681,158.7065,5.6091,311.804,-1.2935,-1.4618,-0.0463,STRAIGHT,-0.0323,-0.0115,-0.0024,69.7934,73.9574,43.325,76.1405,13.1336,0.4557,1.0552,0.4691,1.1647,0.0489,3.5791,0.1543,0.0
78,3.3818,histogram,pid,1,1,0,0.0528,157.8396,4.5673,311.1118,-2.1604,-1.6714,-0.0887,LEFT,-0.054,-0.0118,-0.0229,67.3086,75.2953,31.2759,15.3259,65.2492,0.431,1.0811,0.431,1.4506,0.0686,4.6136,0.1424,0.0
79,3.4599,histogram,pid,1,1,0,0.0528,157.8396,4.5673,311.1118,-2.1604,-1.8181,-0.0822,LEFT,-0.054,-0.0122,-0.016,67.6913,75.0893,46.4685,16.1624,61.8722,0.4311,1.0119,0.3825,1.2865,0.0736,3.8549,0.1683,55.5043
80,3.4759,histogram,pid,1,1,0,0.0597,158.8323,5.377,312.2877,-1.1677,-1.623,-0.0487,STRAIGHT,-0.0292,-0.013,-0.0064,69.6537,74.0326,30.9755,78.0139,12.8182,0.4529,1.2146,0.4507,1.5678,0.0509,4.19,0.1458,0.0
81,3.4912,histogram,pid,1,1,0,0.0597,158.8323,5.377,312.2877,-1.1677,-1.4864,-0.0469,STRAIGHT,-0.0292,-0.0132,-0.0045,69.7561,73.9775,46.2519,16.8638,59.2986,0.4643,1.0114,0.3868,1.1821,0.0488,3.2929,0.1381,0.0
82,3.5734,histogram,pid,1,1,0,0.0597,160.6922,8.5984,312.786,0.6922,-0.8328,0.0493,STRAIGHT,0.0173,-0.0131,0.0451,74.0528,69.6163,30.0482,14.4537,69.1864,0.4586,1.9304,0.8191,1.17,0.068,4.9132,0.1634,58.7842
83,3.5884,histogram,pid,1,1,0,0.0236,158.0856,3.9519,312.2194,-1.9144,-1.1573,-0.0428,STRAIGHT,-0.0479,-0.0146,0.0197,69.9981,73.8472,21.8786,82.1857,12.1676,0.4467,1.0338,0.4458,1.2909,0.0532,3.5864,0.2498,0.0
84,3.6044,histogram,pid,1,1,0,0.0236,158.0856,3.9519,312.2194,-1.9144,-1.3844,-0.0489,STRAIGHT,-0.0479,-0.0148,0.0138,69.6371,74.0415,37.8783,14.9977,66.6769,0.4924,1.0461,0.4282,1.2591,0.0784,4.4906,0.2493,0.0
85,3.6807,histogram,pid,1,1,0,0.0236,158.0856,3.9519,312.2194,-1.9144,-1.5434,-0.0534,STRAIGHT,-0.0479,-0.0151,0.0096,69.378,74.1811,53.2045,16.6255,60.1485,0.4459,0.999,0.3922,1.1782,0.0497,3.5938,0.1578,53.6308
86,3.6962,histogram,pid,1,1,0,0.0222,162.1403,8.8509,315.4298,2.1403,-0.4383,0.0668,STRAIGHT,0.0535,-0.0136,0.0269,74.6048,68.591,31.6471,75.2692,13.2857,0.5528,1.4122,0.4799,1.1159,0.0556,4.2558,0.1511,0.0
87,3.7111,histogram,pid,1,1,0,0.0222,162.1403,8.8509,315.4298,2.1403,0.3353,0.0591,STRAIGHT,0.0535,-0.0133,0.0189,74.3605,69.0447,46.448,16.417,60.9125,0.4217,0.9803,0.39,1.0772,0.0491,3.4048,0.1394,0.0
88,3.7893,histogram,pid,1,1,1,0.1817,160.4944,7.8365,,0.4944,0.383,-0.0304,STRAIGHT,0.0124,-0.0132,-0.0295,70.7226,73.4571,27.8444,14.4531,69.1894,0.4567,0.8835,0.464,1.1386,0.0563,3.5937,0.1754,57.0537
89,3.8039,histogram,pid,1,1,1,0.1108,162.8242,10.1664,,2.8242,1.1154,0.05,STRAIGHT,0.0706,-0.0112,-0.0095,74.0741,69.5766,14.784,78.0696,12.8091,0.4356,1.0253,0.4115,1.1351,0.0529,3.3777,0.1853,0.0
90,3.8223,histogram,pid,1,1,1,0.1108,162.8242,10.1664,,2.8242,1.628,0.0532,STRAIGHT,0.0706,-0.0108,-0.0066,74.1757,69.3879,33.3375,14.6349,68.3298,0.4361,1.0887,0.4367,3.5493,0.0672,4.8118,0.1655,0.0
91,3.8997,histogram,pid,1,1,0,0.0417,162.0109,10.2489,313.7729,2.0109,1.7429,0.0184,STRAIGHT,0.0503,-0.0104,-0.0214,73.0803,71.4224,16.2515,18.1859,54.9876,0.4408,1.0092,0.3916,1.0538,0.0486,4.0237,0.1675,55.2986
92,3.9164,histogram,pid,1,1,1,0.1292,164.3524,11.7394,,4.3524,2.5258,0.0979,RIGHT,0.1088,-0.0073,-0.0037,75.5829,66.7747,31.9655,77.5572,12.8937,0.4521,1.0871,0.4524,2.2722,0.0427,4.2277,0.2263,0.0
93,3.9314,histogram,pid,1,1,0,0.0181,82.1412,12.0739,152.2084,-77.8588,-21.5896,-1.0,LEFT,-1.9465,-0.0073,-1.8806,67.5,100.0,16.4648,16.4158,60.9168,0.4454,1.1554,0.544,1.1109,0.0475,3.9966,0.1758,0.0
94,4.0133,histogram,pid,1,1,0,0.0181,82.1412,12.0739,152.2084,-77.8588,-38.4704,-1.0,LEFT,-1.9465,-0.0073,-1.3164,67.5,100.0,33.3976,15.7602,63.4508,0.4562,0.8575,0.4627,1.7877,0.0564,4.7837,0.2438,58.5133
95,4.03,histogram,pid,1,1,0,0.2361,113.5864,12.8136,214.3593,-46.4136,-40.8533,-1.0,LEFT,-1.1603,-0.0073,-0.7786,67.5,100.0,19.8733,82.5184,12.1185,0.4489,0.6512,0.3942,0.8926,0.0497,5.1078,0.2143,0.0
96,4.0459,histogram,pid,1,1,0,0.2361,113.5864,12.8136,214.3593,-46.4136,-42.5214,-1.0,LEFT,-1.1603,-0.0073,-0.545,67.5,100.0,35.7466,16.0059,62.4771,0.4502,0.9102,0.3957,1.0566,0.0536,4.6352,0.1844,0.0
