frame,t_rel,algorithm,controller,armed,detected,inferred,confidence,lane_center,left_x,right_x,error_px,smoothed_error_px,steer,command,p_term,i_term,d_term,left_duty,right_duty,latency_ms,loop_ms,fps,t_grayscale,t_blur,t_threshold,t_canny,t_roi,t_detect,t_control,t_render
22,1.4516,histogram,pid,0,1,0,0.1222,156.6056,5.7981,307.4131,-3.3944,-3.2254,-0.1247,STOP,-0.0849,-0.0351,-0.0048,0.0,0.0,31.0983,15.2751,65.4659,0.783,1.4754,1.2684,1.2516,0.0407,3.5282,0.1413,35.2365
23,1.4676,histogram,pid,0,1,0,0.1347,156.7227,5.9977,307.4477,-3.2773,-3.2409,-0.1214,STOP,-0.0819,-0.0369,-0.0026,0.0,0.0,31.7542,58.3463,17.1391,0.4854,1.0288,0.4059,1.3712,0.0771,4.4201,0.1962,0.0
24,1.4832,histogram,pid,0,1,0,0.1347,156.7227,5.9977,307.4477,-3.2773,-3.2519,-0.1212,STOP,-0.0819,-0.0374,-0.0018,0.0,0.0,47.3116,16.8195,59.4547,0.4373,1.0254,0.3963,1.0718,0.0578,3.651,0.1451,0.0
25,1.5447,histogram,pid,0,1,0,0.1222,156.6737,5.9343,307.4131,-3.3263,-3.2742,-0.1236,STOP,-0.0832,-0.0379,-0.0025,0.0,0.0,29.083,14.7197,67.9361,0.4318,1.0605,0.4087,1.3968,0.0942,4.3368,0.1465,38.2461
26,1.5613,histogram,pid,0,1,0,0.1278,156.5974,5.7817,307.4131,-3.4026,-3.3127,-0.1271,STOP,-0.0851,-0.0399,-0.0022,0.0,0.0,18.9643,61.7877,16.1845,0.4395,1.0283,0.3977,2.1856,0.0639,4.0721,0.1484,0.0
27,1.5774,histogram,pid,0,1,0,0.1278,156.5974,5.7817,307.4131,-3.4026,-3.3397,-0.127,STOP,-0.0851,-0.0404,-0.0016,0.0,0.0,35.1184,16.4018,60.9688,0.4299,1.071,0.3899,2.2282,0.0513,3.6972,0.2071,0.0
28,1.6429,histogram,pid,0,1,0,0.1208,157.1025,6.2729,307.932,-2.8975,-3.207,-0.1029,STOP,-0.0724,-0.0408,0.0103,0.0,0.0,30.9349,16.5761,60.3278,0.4661,3.7958,0.536,1.3964,0.0605,4.7678,0.1667,40.0781
29,1.6601,histogram,pid,0,1,0,0.1264,156.6206,5.8282,307.4131,-3.3794,-3.2587,-0.1229,STOP,-0.0845,-0.0429,0.0045,0.0,0.0,33.8485,65.236,15.329,0.4593,1.1036,0.5686,1.7534,0.0528,4.8758,0.1517,0.0
30,1.6758,histogram,pid,0,1,0,0.1264,156.6206,5.8282,307.4131,-3.3794,-3.2949,-0.1248,STOP,-0.0845,-0.0434,0.0031,0.0,0.0,49.5109,17.2298,58.039,0.4416,1.0188,0.3997,1.851,0.0529,3.5643,0.1444,0.0
31,1.7371,histogram,pid,0,1,0,0.1278,156.9482,5.9304,307.966,-3.0518,-3.222,-0.1103,STOP,-0.0763,-0.0439,0.0099,0.0,0.0,31.0356,15.9107,62.8508,0.7167,1.1308,0.462,1.3818,0.053,3.6945,0.1636,37.6852
32,1.7533,histogram,pid,0,1,0,0.1236,156.6898,5.9319,307.4477,-3.3102,-3.2484,-0.1232,STOP,-0.0828,-0.0458,0.0053,0.0,0.0,36.0878,60.5565,16.5135,0.4323,1.015,0.3936,1.7456,0.0553,4.6242,0.1479,0.0
33,1.7686,histogram,pid,0,1,0,0.1236,156.6898,5.9319,307.4477,-3.3102,-3.267,-0.1253,STOP,-0.0828,-0.0463,0.0037,0.0,0.0,51.415,16.4232,60.8895,0.4361,1.047,0.384,1.73,0.0467,3.5823,0.1379,0.0
34,1.8352,histogram,pid,0,1,0,0.1347,156.9496,6.4516,307.4477,-3.0504,-3.202,-0.1139,STOP,-0.0763,-0.0467,0.0091,0.0,0.0,26.2571,15.1253,66.1145,0.4331,1.0789,0.3912,1.7551,0.0609,3.5534,0.1516,45.1124
35,1.8519,histogram,pid,0,1,0,0.1264,156.8905,5.8491,307.932,-3.1095,-3.1742,-0.1204,STOP,-0.0777,-0.0487,0.006,0.0,0.0,35.2989,66.9579,14.9347,0.5089,1.1395,0.4238,0.9959,0.0515,5.2396,0.1721,0.0
36,1.8688,histogram,pid,0,1,0,0.1264,156.8905,5.8491,307.932,-3.1095,-3.1548,-0.1227,STOP,-0.0777,-0.0492,0.0042,0.0,0.0,52.2305,16.9918,58.8518,0.427,1.0438,0.4248,2.3851,0.0618,3.9974,0.1479,0.0
37,1.9295,histogram,pid,0,1,0,0.1264,156.6789,5.9446,307.4131,-3.3211,-3.2047,-0.1346,STOP,-0.083,-0.0497,-0.0018,0.0,0.0,31.4823,16.5714,60.3451,0.7775,1.3851,0.482,2.3864,0.0394,3.5639,0.1421,36.9563
