frame,t_rel,algorithm,controller,armed,detected,inferred,confidence,lane_center,left_x,right_x,error_px,smoothed_error_px,steer,command,p_term,i_term,d_term,left_duty,right_duty,latency_ms,loop_ms,fps,t_grayscale,t_blur,t_threshold,t_canny,t_roi,t_detect,t_control,t_render
23,1.6021,histogram,pid,0,1,0,0.0417,158.3615,4.2707,312.4522,-1.6385,-1.7112,-0.0595,STOP,-0.041,-0.0213,0.0027,0.0,0.0,29.477,73.5077,13.604,0.4647,1.0633,0.4031,2.5457,0.0575,3.5916,0.1397,0.0
24,1.617,histogram,pid,0,1,0,0.0417,158.3764,4.3398,312.4131,-1.6236,-1.6849,-0.0598,STOP,-0.0406,-0.0215,0.0023,0.0,0.0,24.0518,16.0393,62.3468,0.4442,1.0151,0.3977,1.372,0.0509,3.7408,0.1445,0.0
25,1.6728,histogram,pid,0,1,0,0.0417,158.3764,4.3398,312.4131,-1.6236,-1.6665,-0.0607,STOP,-0.0406,-0.0217,0.0016,0.0,0.0,39.1831,15.4917,64.5506,0.4329,1.0659,0.3944,1.3309,0.0473,3.2916,0.197,35.2698
26,1.6886,histogram,pid,0,1,0,0.0472,158.3973,4.3816,312.4131,-1.6027,-1.6473,-0.0614,STOP,-0.0401,-0.0226,0.0013,0.0,0.0,32.2167,55.342,18.0695,0.4508,1.041,0.4488,1.3456,0.0548,4.3686,0.1463,0.0
27,1.7063,histogram,pid,0,1,0,0.0472,158.3973,4.3816,312.4131,-1.6027,-1.6339,-0.062,STOP,-0.0401,-0.0228,0.0009,0.0,0.0,49.8767,17.3545,57.622,0.4587,1.1524,0.5674,1.1429,0.0666,4.6628,0.1816,0.0
28,1.7803,histogram,pid,0,1,0,0.0389,158.3931,4.2673,312.5189,-1.6069,-1.6258,-0.0627,STOP,-0.0402,-0.0231,0.0005,0.0,0.0,33.717,17.0402,58.6848,0.4862,1.7775,0.4671,6.357,0.0395,3.266,0.1432,42.9961
29,1.7975,histogram,pid,0,1,0,0.0542,158.4715,4.5329,312.4102,-1.5285,-1.5966,-0.0616,STOP,-0.0382,-0.0241,0.0008,0.0,0.0,46.9837,74.5295,13.4175,0.4645,2.2506,0.4056,1.2704,0.0526,3.3474,0.1391,0.0
30,1.8142,histogram,pid,0,1,0,0.0528,158.4603,4.4711,312.4495,-1.5397,-1.5796,-0.0626,STOP,-0.0385,-0.0244,0.0003,0.0,0.0,31.334,15.8397,63.1325,0.437,1.093,0.4029,1.6368,0.0611,4.974,0.1432,0.0
31,1.8868,histogram,pid,0,1,0,0.0528,158.4603,4.4711,312.4495,-1.5397,-1.5676,-0.0629,STOP,-0.0385,-0.0246,0.0002,0.0,0.0,47.8922,17.6331,56.7117,0.4607,1.3106,0.4385,1.2938,0.0506,3.9609,0.1826,48.6943
32,1.9139,histogram,pid,0,1,0,0.0556,158.498,4.5465,312.4495,-1.502,-1.5479,-0.063,STOP,-0.0376,-0.0257,0.0003,0.0,0.0,33.0602,78.1197,12.8009,0.4456,1.9146,3.0923,3.3237,0.066,3.6063,0.2045,0.0
33,1.9307,histogram,pid,0,1,0,0.0306,158.2029,3.9928,312.4131,-1.7971,-1.6227,-0.076,STOP,-0.0449,-0.0261,-0.005,0.0,0.0,23.1493,21.2223,47.1202,0.4376,1.3621,0.4083,1.9675,0.0709,3.8854,0.1502,0.0
34,1.9921,histogram,pid,0,1,0,0.0306,158.2029,3.9928,312.4131,-1.7971,-1.675,-0.0748,STOP,-0.0449,-0.0264,-0.0035,0.0,0.0,39.5593,16.579,60.3174,0.4329,1.6445,0.4128,2.0649,0.0536,3.4195,0.151,38.2955
35,2.0073,histogram,pid,0,1,0,0.0514,158.558,4.6666,312.4495,-1.442,-1.6051,-0.0635,STOP,-0.036,-0.0272,-0.0003,0.0,0.0,36.5436,61.3345,16.304,0.5466,1.2583,0.4169,1.1963,0.0701,3.3455,0.1627,0.0
36,2.0218,histogram,pid,0,1,0,0.0347,158.3002,4.1902,312.4102,-1.6998,-1.6335,-0.0767,STOP,-0.0425,-0.0274,-0.0067,0.0,0.0,20.3103,14.7937,67.5963,0.4463,1.0516,0.401,1.2463,0.0529,3.342,0.1509,0.0
37,2.0879,histogram,pid,0,1,0,0.0347,158.3002,4.1902,312.4102,-1.6998,-1.6534,-0.0749,STOP,-0.0425,-0.0277,-0.0047,0.0,0.0,36.8689,14.8544,67.3201,0.781,1.4585,0.6454,1.7028,0.0902,3.4636,0.139,42.2382
38,2.1049,histogram,pid,0,1,0,0.0444,158.3347,4.2171,312.4522,-1.6653,-1.657,-0.0735,STOP,-0.0416,-0.0287,-0.0031,0.0,0.0,30.7264,67.4611,14.8234,0.4366,1.2939,0.4049,1.2899,0.0496,3.9147,0.1494,0.0
39,2.1207,histogram,pid,0,1,0,0.0389,158.3621,4.3112,312.4131,-1.6379,-1.6512,-0.0714,STOP,-0.0409,-0.029,-0.0015,0.0,0.0,22.953,15.0625,66.39,0.4481,1.0143,0.4096,1.8259,0.0552,4.2114,0.2298,0.0
40,2.1918,histogram,pid,0,1,0,0.0389,158.3621,4.3112,312.4131,-1.6379,-1.6472,-0.0712,STOP,-0.0409,-0.0292,-0.001,0.0,0.0,41.7716,16.8133,59.4768,0.5057,2.0129,0.5438,3.176,0.0432,3.7551,0.1629,44.1223
41,2.2075,histogram,pid,0,1,0,0.05,158.3706,4.331,312.4102,-1.6294,-1.6419,-0.0717,STOP,-0.0407,-0.0303,-0.0007,0.0,0.0,18.1145,71.1313,14.0585,0.4482,1.0382,0.4318,1.3382,0.0522,3.6183,0.1502,0.0
42,2.2263,histogram,pid,0,1,0,0.05,158.3706,4.331,312.4102,-1.6294,-1.6381,-0.0718,STOP,-0.0407,-0.0306,-0.0005,0.0,0.0,36.8386,16.6878,59.9242,0.4737,1.1198,0.7469,3.405,0.0357,3.2598,0.1414,0.0
43,2.2945,histogram,pid,0,1,0,0.0569,158.5367,4.6239,312.4495,-1.4633,-1.5857,-0.064,STOP,-0.0366,-0.0308,0.0033,0.0,0.0,20.4672,16.906,59.1505,0.4295,1.9357,0.4327,2.2106,0.0507,3.3663,0.1587,43.2528
44,2.3149,histogram,pid,0,1,0,0.0431,158.3273,4.2416,312.4131,-1.6727,-1.6118,-0.0725,STOP,-0.0418,-0.0319,0.0012,0.0,0.0,30.008,68.3981,14.6203,0.4512,1.5563,0.4235,2.5712,0.0605,7.3412,0.14,0.0
45,2.3322,histogram,pid,0,1,0,0.0431,158.3273,4.2416,312.4131,-1.6727,-1.63,-0.0732,STOP,-0.0418,-0.0322,0.0008,0.0,0.0,47.2557,21.1387,47.3065,0.4415,1.5908,0.4316,2.2204,0.067,3.683,0.1705,0.0
46,2.4028,histogram,pid,0,1,0,0.0528,158.5393,4.6683,312.4102,-1.4607,-1.5793,-0.0636,STOP,-0.0365,-0.0324,0.0053,0.0,0.0,27.8449,16.722,59.8014,0.4617,1.0602,0.4909,1.5221,0.084,4.0596,0.1948,48.5392
47,2.4211,histogram,pid,0,1,0,0.0444,158.3695,4.3259,312.4131,-1.6305,-1.5946,-0.0714,STOP,-0.0408,-0.0335,0.0028,0.0,0.0,42.8875,71.5387,13.9785,0.9353,1.3403,0.4422,2.5181,0.0496,3.8269,0.1459,0.0
48,2.4367,histogram,pid,0,1,0,0.0375,158.2784,4.1466,312.4102,-1.7216,-1.6327,-0.0768,STOP,-0.043,-0.0338,0.0,0.0,0.0,16.8768,17.2099,58.106,0.4307,1.0612,0.4021,1.7579,0.0523,3.8211,0.1725,0.0
49,2.4991,histogram,pid,0,1,0,0.0375,158.2784,4.1466,312.4102,-1.7216,-1.6594,-0.0771,STOP,-0.043,-0.0341,0.0,0.0,0.0,32.0977,16.2013,61.7236,0.4317,1.01,0.4097,1.2862,0.0505,3.3259,0.1987,39.4013
50,2.5144,histogram,pid,0,1,0,0.0375,158.3318,4.2506,312.4131,-1.6682,-1.662,-0.0764,STOP,-0.0417,-0.035,0.0003,0.0,0.0,44.2373,62.0539,16.115,0.4391,1.0491,0.3976,1.6419,0.0485,3.4358,0.1409,0.0
51,2.5295,histogram,pid,0,1,0,0.0514,158.4408,4.4294,312.4522,-1.5592,-1.6312,-0.0713,STOP,-0.039,-0.0352,0.0029,0.0,0.0,23.4963,15.0261,66.551,0.4354,0.9921,0.4386,1.2313,0.0618,3.8617,0.1483,0.0
52,2.6016,histogram,pid,0,1,0,0.0514,158.4408,4.4294,312.4522,-1.5592,-1.6096,-0.0724,STOP,-0.039,-0.0355,0.0021,0.0,0.0,40.8087,15.3446,65.1695,0.7949,1.0823,1.2681,2.08,0.0482,3.696,0.1682,47.2384
53,2.6172,histogram,pid,0,1,0,0.0458,158.3674,4.3247,312.4102,-1.6326,-1.6165,-0.0763,STOP,-0.0408,-0.0366,0.0011,0.0,0.0,17.6236,72.1323,13.8634,0.4378,1.0435,0.4315,1.4395,0.0516,3.8128,0.1484,0.0
54,2.634,histogram,pid,0,1,0,0.0458,158.3674,4.3247,312.4102,-1.6326,-1.6213,-0.0769,STOP,-0.0408,-0.0368,0.0007,0.0,0.0,34.4592,15.6351,63.9586,0.4476,1.3545,0.4587,1.6514,0.0608,4.3904,0.1518,0.0
55,2.7045,histogram,pid,0,1,0,0.0458,158.3674,4.3247,312.4102,-1.6326,-1.6247,-0.0774,STOP,-0.0408,-0.0371,0.0005,0.0,0.0,49.7828,16.7232,59.7973,0.4437,1.1301,0.4768,1.2714,0.0508,3.6566,0.1403,48.589
56,2.7201,histogram,pid,0,1,0,0.0361,158.2211,4.0291,312.4131,-1.7789,-1.6709,-0.0831,STOP,-0.0445,-0.0382,-0.0004,0.0,0.0,28.3574,70.4553,14.1934,0.4535,1.0642,0.4563,1.3327,0.0772,3.7166,0.2637,0.0
57,2.7383,histogram,pid,0,1,0,0.0361,158.2211,4.0291,312.4131,-1.7789,-1.7033,-0.0833,STOP,-0.0445,-0.0385,-0.0003,0.0,0.0,46.5524,16.0159,62.438,0.931,3.1611,0.5748,1.383,0.0411,3.4522,0.1564,0.0
58,2.8105,histogram,pid,0,1,0,0.0472,158.4177,4.3545,312.4809,-1.5823,-1.667,-0.0744,STOP,-0.0396,-0.0388,0.0039,0.0,0.0,21.3713,17.7871,56.2205,0.4503,1.1031,0.5074,1.2937,0.0883,4.2503,0.1683,49.1645
59,2.8256,histogram,pid,0,1,0,0.0403,158.318,4.223,312.4131,-1.682,-1.6715,-0.0797,STOP,-0.042,-0.0399,0.0022,0.0,0.0,28.6748,72.3167,13.8281,0.4151,1.32,0.4368,0.9729,0.054,3.5171,0.144,0.0
60,2.8407,histogram,pid,0,1,0,0.05,158.5101,4.61,312.4102,-1.4899,-1.617,-0.0709,STOP,-0.0372,-0.0401,0.0064,0.0,0.0,20.8864,14.8286,67.4372,0.4719,1.0399,0.3983,1.123,0.0536,3.8588,0.1684,0.0
61,2.9124,histogram,pid,0,1,0,0.05,158.5101,4.61,312.4102,-1.4899,-1.5789,-0.0731,STOP,-0.0372,-0.0403,0.0045,0.0,0.0,35.9348,15.7578,63.4608,0.4203,0.649,0.3969,0.9727,0.0532,3.7322,0.225,48.8403
62,2.9278,histogram,pid,0,1,0,0.0319,158.3458,4.1903,312.5013,-1.6542,-1.6015,-0.0805,STOP,-0.0414,-0.0415,0.0023,0.0,0.0,42.1867,71.7947,13.9286,0.5788,0.7994,0.4,1.0911,0.0576,3.4538,0.1431,0.0
63,2.9421,histogram,pid,0,1,0,0.0389,158.4328,4.4134,312.4522,-1.5672,-1.5912,-0.077,STOP,-0.0392,-0.0417,0.0039,0.0,0.0,20.6996,14.507,68.9325,0.4468,0.7368,0.3916,0.9206,0.0626,3.7653,0.1398,0.0
64,3.0115,histogram,pid,0,1,0,0.0389,158.4328,4.4134,312.4522,-1.5672,-1.584,-0.0784,STOP,-0.0392,-0.0419,0.0027,0.0,0.0,35.7942,14.6195,68.4018,0.4887,0.7135,0.4066,1.3059,0.0535,3.798,0.1633,46.7771
65,3.0256,histogram,pid,0,1,0,0.0431,158.4307,4.4118,312.4495,-1.5693,-1.5796,-0.0803,STOP,-0.0392,-0.0429,0.0019,0.0,0.0,18.2902,69.3502,14.4196,0.4575,0.7216,0.3935,0.886,0.0489,3.3596,0.1428,0.0
66,3.0407,histogram,pid,0,1,0,0.0431,158.4307,4.4118,312.4495,-1.5693,-1.5765,-0.081,STOP,-0.0392,-0.0431,0.0013,0.0,0.0,33.393,13.9358,71.7576,0.6949,0.7521,0.5215,1.0539,0.0504,3.9573,0.1417,0.0
67,3.1111,histogram,pid,0,1,0,0.0431,158.4307,4.4118,312.4495,-1.5693,-1.5744,-0.0817,STOP,-0.0392,-0.0433,0.0009,0.0,0.0,48.6811,15.5996,64.104,0.4389,0.7047,0.4384,1.2269,0.0561,3.6475,0.2096,49.7092
68,3.1256,histogram,pid,0,1,0,0.0417,158.2886,4.1641,312.4131,-1.7114,-1.6155,-0.0874,STOP,-0.0428,-0.0445,-0.0001,0.0,0.0,19.8491,69.6967,14.3479,0.4367,1.3101,0.393,0.928,0.0554,3.5482,0.1398,0.0
69,3.14,histogram,pid,0,1,0,0.0417,158.2886,4.1641,312.4131,-1.7114,-1.6442,-0.0876,STOP,-0.0428,-0.0447,-0.0001,0.0,0.0,34.2053,14.8319,67.422,0.4884,1.0199,0.4029,0.949,0.0699,3.2601,0.1947,0.0
70,3.2093,histogram,pid,0,1,0,0.0417,158.3731,4.2941,312.4522,-1.6269,-1.639,-0.0834,STOP,-0.0407,-0.0449,0.0022,0.0,0.0,19.0786,13.8781,72.0559,0.4206,0.6771,0.4105,0.8568,0.0518,3.3426,0.1747,48.5018
71,3.2242,histogram,pid,0,1,0,0.0569,158.4929,4.5363,312.4495,-1.5071,-1.5994,-0.0814,STOP,-0.0377,-0.0459,0.0022,0.0,0.0,28.9989,69.6765,14.352,0.4604,1.0227,0.401,1.3275,0.0519,3.4816,0.1858,0.0
72,3.2402,histogram,pid,0,1,0,0.0569,158.4929,4.5363,312.4495,-1.5071,-1.5717,-0.0822,STOP,-0.0377,-0.0461,0.0015,0.0,0.0,45.0156,15.8314,63.1658,0.4312,0.9957,0.3815,1.2982,0.0614,3.7887,0.1769,0.0
73,3.3136,histogram,pid,0,1,0,0.0472,158.4907,4.5319,312.4495,-1.5093,-1.553,-0.083,STOP,-0.0377,-0.0463,0.001,0.0,0.0,23.7654,15.1856,65.8519,0.4513,1.065,0.4434,1.292,0.0847,4.3087,0.1524,51.2937
74,3.3303,histogram,pid,0,1,0,0.0403,158.2967,4.1804,312.4131,-1.7033,-1.5981,-0.0904,STOP,-0.0426,-0.0475,-0.0003,0.0,0.0,35.8073,73.5844,13.5898,0.9339,1.59,0.478,1.2259,0.055,4.0031,0.1531,0.0
75,3.3465,histogram,pid,0,1,0,0.0514,158.4491,4.4488,312.4495,-1.5509,-1.5839,-0.0833,STOP,-0.0388,-0.0477,0.0032,0.0,0.0,22.4094,16.7895,59.5611,0.5153,1.1267,0.4492,1.2532,0.0652,4.1523,0.2215,0.0
76,3.417,histogram,pid,0,1,0,0.0514,158.4491,4.4488,312.4495,-1.5509,-1.574,-0.0845,STOP,-0.0388,-0.048,0.0022,0.0,0.0,37.9222,16.2024,61.7193,0.4252,1.0775,0.4322,1.4441,0.058,3.6783,0.1411,47.4811
77,3.4327,histogram,pid,0,1,0,0.0389,158.3171,4.2441,312.3902,-1.6829,-1.6067,-0.0903,STOP,-0.0421,-0.0491,0.0009,0.0,0.0,52.2186,71.0618,14.0723,0.4491,1.0282,0.4187,1.2856,0.0522,3.4108,0.146,0.0
78,3.4494,histogram,pid,0,1,0,0.0569,158.4531,4.4961,312.4102,-1.5469,-1.5887,-0.084,STOP,-0.0387,-0.0493,0.004,0.0,0.0,29.4092,14.9702,66.7992,0.4317,1.3321,0.4579,1.8024,0.0493,4.3051,0.1612,0.0
79,3.5259,histogram,pid,0,1,0,0.0569,158.4531,4.4961,312.4102,-1.5469,-1.5762,-0.0854,STOP,-0.0387,-0.0496,0.0028,0.0,0.0,44.822,17.1041,58.4655,0.4274,0.6528,0.4061,1.3158,0.0542,3.8845,0.1686,55.1853
80,3.5426,histogram,pid,0,1,0,0.0431,158.3461,4.2791,312.4131,-1.6539,-1.5995,-0.0907,STOP,-0.0413,-0.0507,0.0014,0.0,0.0,30.9134,76.2239,13.1192,0.4405,1.0624,0.5508,1.9933,0.0533,4.2214,0.1469,0.0
81,3.5572,histogram,pid,0,1,0,0.0431,158.3461,4.2791,312.4131,-1.6539,-1.6158,-0.0913,STOP,-0.0413,-0.051,0.001,0.0,0.0,45.5276,16.6578,60.0319,0.4331,1.1044,0.4151,0.9859,0.0515,3.3123,0.1502,0.0
82,3.6307,histogram,pid,0,1,0,0.0569,158.5065,4.5608,312.4522,-1.4935,-1.5791,-0.0837,STOP,-0.0373,-0.0512,0.0049,0.0,0.0,26.8727,14.3799,69.5414,0.5944,0.6579,0.4029,1.2055,0.0611,3.8517,0.1511,50.9884
83,3.6451,histogram,pid,0,1,0,0.0514,158.4396,4.469,312.4102,-1.5604,-1.5735,-0.0882,STOP,-0.039,-0.0523,0.0031,0.0,0.0,35.8352,73.8704,13.5372,0.4405,0.7311,0.4067,0.9346,0.054,3.3461,0.1423,0.0
84,3.6603,histogram,pid,0,1,0,0.025,158.23,4.0469,312.4131,-1.77,-1.6325,-0.0999,STOP,-0.0443,-0.0525,-0.0031,0.0,0.0,22.3026,15.013,66.6088,0.45,0.6274,0.4,1.1191,0.0497,3.4398,0.1444,0.0
85,3.7401,histogram,pid,0,1,0,0.025,158.23,4.0469,312.4131,-1.77,-1.6737,-0.0992,STOP,-0.0443,-0.0528,-0.0022,0.0,0.0,39.091,14.2137,70.3548,0.4595,1.0499,0.4511,1.9769,0.0597,4.6055,0.1565,57.0731
86,3.756,histogram,pid,0,1,0,0.0264,158.2805,4.1478,312.4131,-1.7195,-1.6875,-0.0983,STOP,-0.043,-0.0541,-0.0013,0.0,0.0,23.3584,79.8833,12.5183,0.4516,1.132,0.5022,1.5385,0.075,3.7577,0.2666,0.0
87,3.7739,histogram,pid,0,1,0,0.0264,158.2805,4.1478,312.4131,-1.7195,-1.6971,-0.0982,STOP,-0.043,-0.0543,-0.0009,0.0,0.0,41.2611,16.0884,62.1566,0.4518,1.9955,0.6474,2.4933,0.0428,3.8451,0.1455,0.0
88,3.8519,histogram,pid,0,1,0,0.0347,158.1926,3.9749,312.4102,-1.8074,-1.7302,-0.1023,STOP,-0.0452,-0.0546,-0.0025,0.0,0.0,18.2032,17.8358,56.0671,0.4802,1.1866,0.5058,1.6209,0.0612,4.3035,0.1461,53.3931
89,3.8671,histogram,pid,0,1,0,0.0417,158.3597,4.3093,312.4102,-1.6403,-1.7032,-0.0978,STOP,-0.041,-0.0558,-0.0009,0.0,0.0,37.9602,78.4519,12.7467,0.4513,1.0091,0.3906,1.2355,0.052,3.3243,0.1442,0.0
90,3.8821,histogram,pid,0,1,0,0.0458,158.4587,4.468,312.4495,-1.5413,-1.6546,-0.0927,STOP,-0.0385,-0.056,0.0019,0.0,0.0,27.104,14.5649,68.6584,0.4394,1.1025,0.4212,1.2258,0.0561,3.5181,0.1462,0.0
91,3.9639,histogram,pid,0,1,0,0.0458,158.4587,4.468,312.4495,-1.5413,-1.6206,-0.0935,STOP,-0.0385,-0.0563,0.0013,0.0,0.0,44.7422,15.562,64.2589,0.4503,2.7267,0.6022,1.3252,0.0554,3.6648,0.1496,57.2354
92,3.9903,histogram,pid,1,1,0,0.0486,158.3847,4.3564,312.4131,-1.6153,-1.619,-0.0417,STRAIGHT,-0.0404,-0.0013,0.0,70.0631,73.8122,41.9188,84.1377,11.8853,0.5213,1.494,0.7726,3.4807,0.0598,8.1608,0.2959,0.0
93,4.0234,histogram,pid,1,1,0,0.0486,158.3847,4.3564,312.4131,-1.6153,-1.6179,-0.0422,STRAIGHT,-0.0404,-0.0018,0.0,70.0325,73.8286,75.0001,34.5538,28.9403,0.4508,2.5719,0.6595,3.3653,0.0531,6.4259,0.1552,0.0
94,4.1203,histogram,pid,1,1,0,0.0458,158.4538,4.4581,312.4495,-1.5462,-1.5964,-0.0396,STRAIGHT,-0.0387,-0.0021,0.0011,70.1813,73.7485,45.4611,22.6112,44.2258,0.555,3.4442,0.4845,2.0271,0.0727,4.3272,0.1435,69.4506
95,4.1361,histogram,pid,1,1,0,0.0556,159.4266,5.971,312.8821,-0.5734,-1.2895,-0.0124,STRAIGHT,-0.0143,-0.0026,0.0046,71.7761,72.8898,24.0956,95.9862,10.4182,0.4866,0.6981,0.3977,1.0141,0.0572,5.1086,0.2042,0.0
96,4.1506,histogram,pid,1,1,0,0.0556,159.4266,5.971,312.8821,-0.5734,-1.0747,-0.0138,STRAIGHT,-0.0143,-0.0027,0.0032,71.6903,72.936,38.5241,15.9824,62.5688,0.4734,0.6751,0.3873,1.2789,0.0543,3.4101,0.1412,0.0
97,4.2291,histogram,pid,1,1,0,0.0764,158.7234,5.4399,312.0069,-1.2766,-1.1353,-0.0512,STRAIGHT,-0.0319,-0.0029,-0.0164,69.5059,74.1122,27.4941,14.1584,70.6294,0.465,1.075,0.4969,1.2348,0.0576,3.9291,0.1761,57.2488
