frame,t_rel,algorithm,controller,armed,detected,inferred,confidence,lane_center,left_x,right_x,error_px,smoothed_error_px,steer,command,p_term,i_term,d_term,left_duty,right_duty,latency_ms,loop_ms,fps,t_grayscale,t_blur,t_threshold,t_canny,t_roi,t_detect,t_control,t_render
56,2.6776,histogram,pid,0,1,0,0.0181,155.6559,4.1113,307.2005,-4.3441,-4.1949,-0.1935,STOP,-0.1086,-0.0818,-0.0032,0.0,0.0,26.4712,69.1571,14.4598,0.5592,1.102,0.4103,1.0103,0.0487,3.4462,0.1363,0.0
57,2.6929,histogram,pid,0,1,0,0.0319,155.8365,4.4726,307.2005,-4.1635,-4.1855,-0.1839,STOP,-0.1041,-0.0823,0.0025,0.0,0.0,23.0009,14.4218,69.3397,0.4409,1.1508,0.474,1.1237,0.0524,4.2143,0.1532,0.0
58,2.7606,histogram,pid,0,1,0,0.0319,155.8365,4.4726,307.2005,-4.1635,-4.1789,-0.1853,STOP,-0.1041,-0.0829,0.0017,0.0,0.0,38.5908,16.017,62.4335,0.4619,1.1333,0.4358,1.023,0.0556,3.925,0.1595,43.1358
59,2.7753,histogram,pid,0,1,0,0.05,156.1162,5.032,307.2005,-3.8838,-4.0903,-0.1797,STOP,-0.0971,-0.0854,0.0028,0.0,0.0,14.8971,66.963,14.9336,0.4316,1.0994,0.3926,1.2767,0.0475,3.6762,0.1386,0.0
60,2.7918,histogram,pid,0,1,0,0.05,156.1162,5.032,307.2005,-3.8838,-4.0284,-0.1811,STOP,-0.0971,-0.0859,0.0019,0.0,0.0,31.3565,14.8092,67.5254,0.4812,1.29,0.4196,1.296,0.0564,4.8309,0.1402,0.0
61,2.8616,histogram,pid,0,1,0,0.05,156.1162,5.032,307.2005,-3.8838,-3.985,-0.1823,STOP,-0.0971,-0.0865,0.0014,0.0,0.0,47.0485,16.993,58.8476,0.4236,1.1902,0.5492,1.4051,0.0547,3.6401,0.1446,47.6056
62,2.8804,histogram,pid,0,1,0,0.025,155.7417,4.283,307.2005,-4.2583,-4.067,-0.1968,STOP,-0.1065,-0.0893,-0.0011,0.0,0.0,19.0606,69.452,14.3984,0.4437,4.1998,0.4521,1.0365,0.0569,4.2633,0.1917,0.0
63,2.8957,histogram,pid,0,1,0,0.025,155.7417,4.283,307.2005,-4.2583,-4.1244,-0.1973,STOP,-0.1065,-0.0901,-0.0007,0.0,0.0,34.4248,19.2822,51.8613,0.4457,0.7276,0.4148,1.2761,0.0543,3.8484,0.1458,0.0
64,2.966,histogram,pid,0,1,0,0.0125,155.4846,3.7688,307.2005,-4.5154,-4.2417,-0.2107,STOP,-0.1129,-0.0907,-0.0071,0.0,0.0,25.1148,14.6347,68.3309,0.4413,0.6938,0.394,0.9273,0.0625,4.1588,0.154,48.1039
65,2.9809,histogram,pid,0,1,0,0.0278,155.6993,4.2245,307.174,-4.3007,-4.2594,-0.2049,STOP,-0.1075,-0.0935,-0.0038,0.0,0.0,29.9877,70.2018,14.2446,0.4403,1.0695,0.419,1.0138,0.0529,4.0503,0.1522,0.0
66,2.9955,histogram,pid,0,1,0,0.0278,155.6993,4.2245,307.174,-4.3007,-4.2718,-0.2043,STOP,-0.1075,-0.0941,-0.0027,0.0,0.0,44.5981,15.1307,66.0909,0.4413,1.0156,0.3894,1.0719,0.0513,3.5872,0.1451,0.0
67,3.0695,histogram,pid,0,1,0,0.0319,155.8052,4.4099,307.2005,-4.1948,-4.2487,-0.1988,STOP,-0.1049,-0.0947,0.0008,0.0,0.0,27.3408,14.8339,67.413,0.5429,1.1749,0.4539,2.1933,0.0577,4.4669,0.1409,50.6236
68,3.0854,histogram,pid,0,1,0,0.0292,155.8326,4.4618,307.2035,-4.1674,-4.2243,-0.2011,STOP,-0.1042,-0.0976,0.0007,0.0,0.0,26.7316,74.1927,13.4784,0.4227,1.0812,0.4783,1.3508,0.0681,3.9975,0.1477,0.0
69,3.1017,histogram,pid,0,1,0,0.0347,156.0116,4.8197,307.2035,-3.9884,-4.1535,-0.1931,STOP,-0.0997,-0.0982,0.0048,0.0,0.0,26.2995,15.6038,64.087,0.4664,1.1477,0.4793,1.8848,0.0536,4.0925,0.1491,0.0
